gold,broad_money,petrol_future,M_0
1644,142897.08,102.67,25803.04
1650,142897.08,102.27,25803.04
1641.5,142897.08,103.05,25803.04
1629,142897.08,103.11,25803.04
1649.5,142897.08,103.55,25803.04
1637.75,142897.08,104.12,25803.04
1653.5,142897.08,104.55,25803.04
1663.5,142897.08,104.93,25803.04
1651.25,142897.08,104.87,25803.04
1664,142897.08,106.16,25803.04
1648,142897.08,105.22,25803.04
1637.75,142897.08,102.54,25803.04
1643.75,142897.08,98.49,25803.04
1643.75,142897.08,97.94,25803.04
1602.5,142897.08,97.01,25803.04
1582.5,142897.08,96.81,25803.04
1598.5,142897.08,97.08,25803.04
1583,142897.08,96.13,25803.04
1558.5,142897.08,94.78,25803.04
1556.5,142897.08,93.98,25803.04
1548.5,142897.08,92.81,25803.04
1554,142897.08,92.56,25803.04
1589.5,142897.08,91.48,25803.04
1592.5,142897.08,92.57,25803.04
1582.5,142897.08,91.66,25803.04
1549,142897.08,89.9,25803.04
1568.5,142897.08,90.66,25803.04
1569.5,142897.08,90.86,25803.04
1579.5,142897.08,90.76,25803.04
1540,142897.08,87.82,25803.04
1558,142897.08,86.53,25803.04
1606,142897.08,83.23,25803.04
1606,142897.08,83.98,25803.04
1606,142897.08,84.29,25803.04
1635,142897.08,85.02,25803.04
1606,142897.08,84.82,25803.04
1576.5,142897.08,84.1,25803.04
1584,142897.08,82.7,25803.04
1603.5,142897.08,83.32,25803.04
1619.5,142897.08,82.62,25803.04
1613.5,142897.08,83.91,25803.04
1627.25,142897.08,84.03,25803.04
1615.5,142897.08,83.27,25803.04
1625.5,142897.08,84.03,25803.04
1601,142897.08,81.8,25803.04
1582,142897.08,78.2,25803.04
1565.5,142897.08,79.76,25803.04
1570,142897.08,79.21,25803.04
1576,142897.08,79.36,25803.04
1573.5,142897.08,80.21,25803.04
1558.5,142897.08,77.69,25803.04
1598.5,142897.08,84.96,25803.04
1592,142897.08,83.75,25803.04
1617.5,142897.08,87.66,25803.04
1604,142897.08,87.22,25803.04
1587,142897.08,84.45,25803.04
1585,142897.08,85.99,25803.04
1595.25,142897.08,83.91,25803.04
1577,142897.08,85.81,25803.04
1556.25,142897.08,86.08,25803.04
1595.5,142897.08,87.1,25803.04
1589.75,142897.08,88.43,25803.04
1585.25,142897.08,89.22,25803.04
1575.25,142897.08,89.87,25803.04
1584,142897.08,92.66,25803.04
1576.25,142897.08,91.44,25803.04
1572.25,142897.08,88.14,25803.04
1583.25,142897.08,88.5,25803.04
1601,142897.08,88.97,25803.04
1618,142897.08,89.39,25803.04
1618.25,142897.08,90.13,25803.04
1617.75,142897.08,89.78,25803.04
1622,142897.08,88.06,25803.04
1599,142897.08,88.91,25803.04
1597,142897.08,87.13,25803.04
1711.5,142897.08,98.67,25803.04
1720,142897.08,100.91,25803.04
1722,142897.08,100.74,25803.04
1733,142897.08,101.8,25803.04
1713,142897.08,102.31,25803.04
1723,142897.08,103.24,25803.04
1748,142897.08,105.84,25803.04
1752,142897.08,106.28,25803.04
1777,142897.08,107.83,25803.04
1777.5,142897.08,109.77,25803.04
1772,142897.08,108.56,25803.04
1781,142897.08,106.55,25803.04
1770,142897.08,107.07,25803.04
1714,142897.08,108.84,25803.04
1665.25,142897.08,96.27,25803.04
1667,142897.08,96.15,25803.04
1667,142897.08,95.47,25803.04
1668,142897.08,96.33,25803.04
1660,142897.08,95.49,25803.04
1660.5,142897.08,94.62,25803.04
1648.5,142897.08,96.47,25803.04
1697,142897.08,95.3,25803.04
1690,142897.08,95.36,25803.04
1701,142897.08,95.53,25803.04
1728,142897.08,96.42,25803.04
1732,142897.08,96.54,25803.04
1736.75,142897.08,97.17,25803.04
1737,142897.08,97.01,25803.04
1733.25,142897.08,98.31,25803.04
1775.5,142897.08,99,25803.04
1770,142897.08,96.62,25803.04
1769.5,142897.08,95.29,25803.04
1766.75,142897.08,91.98,25803.04
1758.5,142897.08,91.87,25803.04
1784.5,142897.08,92.89,25803.04
1762.5,142897.08,91.93,25803.04
1771.5,142897.08,91.37,25803.04
1744.75,142897.08,89.98,25803.04
1763,142897.08,91.85,25803.04
1776,142897.08,92.19,25803.04
1787,142897.08,92.48,25803.04
1775.5,142897.08,91.89,25803.04
1775.25,142897.08,88.14,25803.04
1791.75,142897.08,91.71,25803.04
1784,142897.08,89.88,25803.04
1773.5,142897.08,89.33,25803.04
1774,142897.08,92.39,25803.04
1761.25,142897.08,91.25,25803.04
1769,142897.08,92.07,25803.04
1766.75,142897.08,91.86,25803.04
1736,142897.08,91.85,25803.04
1746.5,142897.08,92.09,25803.04
1749,142897.08,92.12,25803.04
1743,142897.08,92.1,25803.04
1737,142897.08,90.05,25803.04
1726.75,142897.08,88.73,25803.04
1711,142897.08,86.67,25803.04
1706.5,142897.08,85.73,25803.04
1715.5,142897.08,86.05,25803.04
1716,142897.08,86.28,25803.04
1707,142897.08,85.54,25803.04
1710,142897.08,85.68,25803.04
1719,142897.08,86.24,25803.04
1716.25,142897.08,87.09,25803.04
1685,142897.08,84.86,25803.04
1683.5,142897.08,85.65,25803.04
1691,142897.08,88.71,25803.04
1715.25,142897.08,84.44,25803.04
1717,142897.08,85.09,25803.04
1738.25,142897.08,86.07,25803.04
1735.25,142897.08,85.57,25803.04
1726.25,142897.08,85.38,25803.04
1725.75,142897.08,86.32,25803.04
1710,142897.08,85.45,25803.04
1713.5,142897.08,86.67,25803.04
1730.5,142897.08,89.28,25803.04
1732.25,142897.08,86.75,25803.04
1724,142897.08,87.38,25803.04
1734.5,142897.08,88.28,25803.04
1750.5,142897.08,87.74,25803.04
1746.25,142897.08,87.18,25803.04
1708,142897.08,86.49,25803.04
1725,142897.08,88.07,25803.04
1726,142897.08,88.91,25803.04
1720,142897.08,89.09,25803.04
1697.75,142897.08,88.5,25803.04
1694,142897.08,87.88,25803.04
1694.25,142897.08,86.26,25803.04
1701.5,142897.08,85.93,25803.04
1712.5,142897.08,85.56,25803.04
1710,142897.08,85.79,25803.04
1716.25,142897.08,86.77,25803.04
1692.75,142897.08,85.89,25803.04
1696.25,142897.08,86.73,25803.04
1695.75,142897.08,87.2,25803.04
1694,142897.08,87.93,25803.04
1665,142897.08,89.51,25803.04
1650.5,142897.08,90.13,25803.04
1651.5,142897.08,88.66,25803.04
1651.5,142897.08,88.61,25803.04
1651.5,142897.08,90.98,25803.04
1655.5,142897.08,90.87,25803.04
1657.5,142897.08,90.8,25803.04
1657.5,142897.08,91.82,25803.04
1604.5,142897.08,95.6,25803.04
1614.75,142897.08,96.01,25803.04
1615,142897.08,95.97,25803.04
1639.5,142897.08,96.68,25803.04
1602,142897.08,91.4,25803.04
1610,142897.08,92.2,25803.04
1611,142897.08,93.67,25803.04
1613.25,142897.08,93.35,25803.04
1615,142897.08,93.36,25803.04
1618.5,142897.08,92.87,25803.04
1622.5,142897.08,92.73,25803.04
1597.75,142897.08,93.43,25803.04
1601.75,142897.08,94.33,25803.04
1642,142897.08,97.26,25803.04
1192,149132.08,96.56,28318.7
1242.75,149132.08,97.99,28318.7
1252.5,149132.08,99.6,28318.7
1232.75,149132.08,97.05,28318.7
1212.75,149132.08,103.22,28318.7
1235.25,149132.08,103.14,28318.7
1255.5,149132.08,103.53,28318.7
1256,149132.08,106.52,28318.7
1285,149132.08,104.91,28318.7
1279.75,149132.08,105.95,28318.7
1284.75,149132.08,106.32,28318.7
1291.5,149132.08,106,28318.7
1297.25,149132.08,106.48,28318.7
1283.25,149132.08,108.04,28318.7
1295.75,149132.08,108.05,28318.7
1327,149132.08,106.91,28318.7
1250,149132.08,101.24,28318.7
1607.75,149132.08,96.66,28318.7
1588.5,149132.08,94.46,28318.7
1577,149132.08,92.84,28318.7
1576.5,149132.08,93.13,28318.7
1586.25,149132.08,93.11,28318.7
1590.5,149132.08,92.63,28318.7
1604.25,149132.08,92.76,28318.7
1588.5,149132.08,92.05,28318.7
1582.25,149132.08,90.68,28318.7
1574.25,149132.08,90.12,28318.7
1579.75,149132.08,90.82,28318.7
1574,149132.08,90.43,28318.7
1579.5,149132.08,91.56,28318.7
1581.75,149132.08,91.95,28318.7
1579,149132.08,92.06,28318.7
1594,149132.08,92.54,28318.7
1589.25,149132.08,92.52,28318.7
1586,149132.08,93.03,28318.7
1595.5,149132.08,93.45,28318.7
1603.75,149132.08,93.74,28318.7
1610.75,149132.08,92.16,28318.7
1607.5,149132.08,92.96,28318.7
1613.75,149132.08,92.45,28318.7
1607.75,149132.08,93.71,28318.7
1599.25,149132.08,94.81,28318.7
1598,149132.08,96.34,28318.7
1603,149132.08,96.58,28318.7
1598.25,149132.08,97.23,28318.7
1598.25,149132.08,97.07,28318.7
1583.5,149132.08,97.19,28318.7
1574.75,149132.08,94.45,28318.7
1546.5,149132.08,93.26,28318.7
1568,149132.08,92.7,28318.7
1575,149132.08,93.36,28318.7
1577.25,149132.08,94.2,28318.7
1575,149132.08,94.64,28318.7
1565,149132.08,93.51,28318.7
1535.5,149132.08,91.29,28318.7
1395,149132.08,88.71,28318.7
1380,149132.08,88.72,28318.7
1392,149132.08,86.68,28318.7
1393.75,149132.08,87.73,28318.7
1405.5,149132.08,88.01,28318.7
1424.5,149132.08,88.76,28318.7
1408,149132.08,89.18,28318.7
1428.5,149132.08,91.43,28318.7
1451,149132.08,93.64,28318.7
1471.5,149132.08,93,28318.7
1467.5,149132.08,94.5,28318.7
1469,149132.08,93.46,28318.7
1454.75,149132.08,91.03,28318.7
1469.25,149132.08,93.99,28318.7
1469.25,149132.08,95.61,28318.7
1469.25,149132.08,96.16,28318.7
1444.25,149132.08,95.62,28318.7
1468,149132.08,96.62,28318.7
1465.5,149132.08,96.39,28318.7
1426.5,149132.08,96.04,28318.7
1430.75,149132.08,95.17,28318.7
1433.75,149132.08,94.21,28318.7
1410,149132.08,94.3,28318.7
1381,149132.08,95.16,28318.7
1368.75,149132.08,96.02,28318.7
1354.75,149132.08,96.71,28318.7
1360.75,149132.08,96.16,28318.7
1408.5,149132.08,94.28,28318.7
1380.5,149132.08,94.25,28318.7
1390.25,149132.08,94.15,28318.7
1376.5,149132.08,95.01,28318.7
1382.5,149132.08,93.13,28318.7
1413.5,149132.08,93.61,28318.7
1394.5,149132.08,91.97,28318.7
1402.5,149132.08,93.45,28318.7
1399.5,149132.08,93.31,28318.7
1404,149132.08,93.74,28318.7
1400,149132.08,94.76,28318.7
1386,149132.08,96.03,28318.7
1383.25,149132.08,95.77,28318.7
1374.25,149132.08,95.38,28318.7
1382.75,149132.08,95.88,28318.7
1385,149132.08,96.69,28318.7
1391.25,149132.08,97.85,28318.7
1384.75,149132.08,97.77,28318.7
1366.75,149132.08,98.44,28318.7
1372.75,149132.08,98.24,28318.7
1292.5,149132.08,95.4,28318.7
1295.25,149132.08,93.69,28318.7
1286.75,149132.08,95.18,28318.7
1279,149132.08,95.32,28318.7
1236.25,149132.08,95.5,28318.7
1693.75,149132.08,93.12,28318.7
1679.5,149132.08,92.92,28318.7
1648,149132.08,93.09,28318.7
1645.25,149132.08,93.19,28318.7
1656,149132.08,93.15,28318.7
1657.75,149132.08,93.1,28318.7
1675,149132.08,93.82,28318.7
1657.5,149132.08,93.56,28318.7
1666.5,149132.08,94.14,28318.7
1680.5,149132.08,93.28,28318.7
1676.25,149132.08,94.24,28318.7
1675,149132.08,95.49,28318.7
1688.5,149132.08,95.56,28318.7
1690.5,149132.08,96.24,28318.7
1690.25,149132.08,95.23,28318.7
1671,149132.08,95.95,28318.7
1660,149132.08,95.88,28318.7
1656.5,149132.08,96.44,28318.7
1663.5,149132.08,97.57,28318.7
1677.5,149132.08,97.94,28318.7
1664.75,149132.08,97.49,28318.7
1669,149132.08,97.77,28318.7
1666,149132.08,96.17,28318.7
1673.5,149132.08,96.64,28318.7
1674.25,149132.08,96.62,28318.7
1668,149132.08,95.83,28318.7
1668.25,149132.08,95.72,28318.7
1652,149132.08,97.03,28318.7
1647.5,149132.08,97.51,28318.7
1645,149132.08,97.01,28318.7
1646,149132.08,97.31,28318.7
1612.25,149132.08,95.86,28318.7
1341,149132.08,106.11,28318.7
1328.5,149132.08,106.83,28318.7
1326.5,149132.08,106.85,28318.7
1329.75,149132.08,107.33,28318.7
1369.25,149132.08,107.46,28318.7
1365,149132.08,107.1,28318.7
1372.5,149132.08,104.96,28318.7
1363,149132.08,103.85,28318.7
1375.5,149132.08,105.03,28318.7
1377.5,149132.08,106.42,28318.7
1377.5,149132.08,105.92,28318.7
1419.25,149132.08,109.01,28318.7
1419.5,149132.08,110.1,28318.7
1407.75,149132.08,108.8,28318.7
1394.75,149132.08,107.65,28318.7
1399.5,149132.08,108.54,28318.7
1390,149132.08,107.23,28318.7
1385,149132.08,108.37,28318.7
1387,149132.08,110.53,28318.7
1390,149132.08,109.52,28318.7
1358.25,149132.08,107.39,28318.7
1363.75,149132.08,107.56,28318.7
1328,149132.08,108.6,28318.7
1318.5,149132.08,108.21,28318.7
1324,149132.08,106.59,28318.7
1312.25,149132.08,105.42,28318.7
1301,149132.08,108.07,28318.7
1365.5,149132.08,106.39,28318.7
1349.25,149132.08,104.67,28318.7
1323,149132.08,103.59,28318.7
1314.25,149132.08,103.13,28318.7
1322.75,149132.08,102.66,28318.7
1333,149132.08,103.03,28318.7
1341,149132.08,102.87,28318.7
1326.5,149132.08,102.33,28318.7
1290.75,149132.08,102.04,28318.7
1306.25,149132.08,104.1,28318.7
1316,149132.08,103.31,28318.7
1309.75,149132.08,103.84,28318.7
1323.5,149132.08,103.03,28318.7
1329.5,149132.08,103.49,28318.7
1304,149132.08,101.61,28318.7
1298.5,149132.08,103.01,28318.7
1265.5,149132.08,102.02,28318.7
1285.5,149132.08,102.41,28318.7
1270.5,149132.08,101.21,28318.7
1273.5,149132.08,102.29,28318.7
1319.25,149132.08,100.67,28318.7
1316.5,149132.08,100.81,28318.7
1317.5,149132.08,99.22,28318.7
1333,149132.08,97.8,28318.7
1331.25,149132.08,96.86,28318.7
1344.75,149132.08,97.11,28318.7
1347.75,149132.08,97.85,28318.7
1361,149132.08,98.68,28318.7
1349.25,149132.08,98.2,28318.7
1354.75,149132.08,96.77,28318.7
1324,149132.08,96.38,28318.7
1306.75,149132.08,94.61,28318.7
1320.5,149132.08,94.62,28318.7
1307.25,149132.08,93.37,28318.7
1319,149132.08,94.8,28318.7
1307.25,149132.08,94.2,28318.7
1285.5,149132.08,94.6,28318.7
1282.5,149132.08,95.14,28318.7
1281.25,149132.08,93.04,28318.7
1272.5,149132.08,93.88,28318.7
1286,149132.08,93.76,28318.7
1287.25,149132.08,93.84,28318.7
1283.5,149132.08,93.03,28318.7
1275.75,149132.08,93.34,28318.7
1257,149132.08,93.33,28318.7
1240,149132.08,95.44,28318.7
1246.25,149132.08,94.84,28318.7
1243,149132.08,94.09,28318.7
1247.5,149132.08,93.68,28318.7
1245,149132.08,92.3,28318.7
1253,149132.08,92.72,28318.7
1229.5,149132.08,93.82,28318.7
1217.25,149132.08,96.04,28318.7
1227.5,149132.08,97.2,28318.7
1222.5,149132.08,97.38,28318.7
1233,149132.08,97.65,28318.7
1237,149132.08,97.34,28318.7
1266.25,149132.08,98.51,28318.7
1260.75,149132.08,97.44,28318.7
1225.25,149132.08,97.5,28318.7
1232,149132.08,96.6,28318.7
1234.75,149132.08,97.48,28318.7
1231.75,149132.08,97.22,28318.7
1230.5,149132.08,97.8,28318.7
1196,149132.08,98.77,28318.7
1195.25,149132.08,99.32,28318.7
1199,149132.08,98.91,28318.7
1199,149132.08,99.22,28318.7
1199,149132.08,99.55,28318.7
1214.5,149132.08,100.32,28318.7
1204.5,149132.08,99.29,28318.7
1204.5,149132.08,98.42,28318.7
1324.15,149132.08,103.08,28318.7
1314.5,149132.08,105.03,28318.7
1315,149132.08,107.89,28318.7
1309.25,149132.08,106.94,28318.7
1304.75,149132.08,106.56,28318.7
1280.5,149132.08,105.3,28318.7
1282.5,149132.08,104.37,28318.7
1298.25,149132.08,103.4,28318.7
1333.5,149132.08,107.23,28318.7
1335,149132.08,105.39,28318.7
1326,149132.08,105.49,28318.7
1331,149132.08,104.7,28318.7
1329.75,149132.08,104.55,28318.7
1309,149132.08,105.97,28318.7
1195.25,156711.69,55.26,30682.67
1175.75,156711.69,57.12,30682.67
1175.75,156711.69,55.84,30682.67
1195.5,156711.69,56.52,30682.67
1185.5,156711.69,53.61,30682.67
1206,156711.69,54.12,30682.67
1206,156711.69,53.27,30682.67
1175.75,156711.69,54.73,30682.67
1285.25,156711.69,98.17,30682.67
1291.25,156711.69,97.88,30682.67
1290.5,156711.69,98.29,30682.67
1284.75,156711.69,97.38,30682.67
1306.5,156711.69,96.92,30682.67
1305.25,156711.69,97.34,30682.67
1309.75,156711.69,97.65,30682.67
1307.25,156711.69,98.08,30682.67
1315.75,156711.69,97.37,30682.67
1312,156711.69,97.59,30682.67
1313.5,156711.69,95.58,30682.67
1296,156711.69,97.35,30682.67
1296.75,156711.69,96.41,30682.67
1296.5,156711.69,94.48,30682.67
1295,156711.69,96.07,30682.67
1275.25,156711.69,93.96,30682.67
1277.25,156711.69,93.65,30682.67
1277.25,156711.69,93.35,30682.67
1286,156711.69,93.86,30682.67
1282.75,156711.69,93.88,30682.67
1292,156711.69,94.55,30682.67
1285.75,156711.69,95.96,30682.67
1267,156711.69,92.88,30682.67
1265.5,156711.69,95.54,30682.67
1271.5,156711.69,94.45,30682.67
1266,156711.69,93.29,30682.67
1259,156711.69,92.66,30682.67
1255.75,156711.69,92.75,30682.67
1251,156711.69,91.67,30682.67
1241.25,156711.69,92.83,30682.67
1231.5,156711.69,92.27,30682.67
1234.25,156711.69,92.92,30682.67
1232.25,156711.69,94.88,30682.67
1236,156711.69,94.42,30682.67
1220.5,156711.69,93.07,30682.67
1219.75,156711.69,92.41,30682.67
1213.5,156711.69,91.52,30682.67
1222,156711.69,91.56,30682.67
1217.25,156711.69,92.8,30682.67
1213.75,156711.69,92.53,30682.67
1213.75,156711.69,93.54,30682.67
1219.5,156711.69,94.57,30682.67
1216.5,156711.69,91.16,30682.67
1216.5,156711.69,90.73,30682.67
1211.75,156711.69,91.01,30682.67
1195,156711.69,89.74,30682.67
1195.75,156711.69,90.34,30682.67
1210.5,156711.69,88.85,30682.67
1217,156711.69,87.31,30682.67
1226.75,156711.69,85.77,30682.67
1219,156711.69,85.82,30682.67
1229,156711.69,85.74,30682.67
1234.75,156711.69,81.84,30682.67
1237.5,156711.69,81.78,30682.67
1237.75,156711.69,82.7,30682.67
1234.25,156711.69,82.75,30682.67
1244.5,156711.69,82.71,30682.67
1250.25,156711.69,82.81,30682.67
1243.75,156711.69,80.52,30682.67
1232.75,156711.69,82.09,30682.67
1232.75,156711.69,81.01,30682.67
1228.75,156711.69,81,30682.67
1229.25,156711.69,81.42,30682.67
1223.5,156711.69,82.2,30682.67
1202,156711.69,81.12,30682.67
1164.25,156711.69,80.54,30682.67
1167.75,156711.69,78.78,30682.67
1166.5,156711.69,77.19,30682.67
1142,156711.69,78.68,30682.67
1145,156711.69,77.91,30682.67
1154.5,156711.69,78.65,30682.67
1162,156711.69,77.4,30682.67
1156.5,156711.69,77.94,30682.67
1164.5,156711.69,77.18,30682.67
1161.75,156711.69,74.21,30682.67
1169,156711.69,75.82,30682.67
1182.5,156711.69,75.64,30682.67
1192.75,156711.69,74.61,30682.67
1196,156711.69,74.58,30682.67
1190,156711.69,75.58,30682.67
1203.75,156711.69,76.51,30682.67
1197.5,156711.69,75.78,30682.67
1199,156711.69,74.09,30682.67
1197.5,156711.69,73.69,30682.67
1182.75,156711.69,66.15,30682.67
1194,156711.69,69,30682.67
1195,156711.69,66.88,30682.67
1204.75,156711.69,67.38,30682.67
1209,156711.69,66.81,30682.67
1194,156711.69,65.84,30682.67
1193,156711.69,63.05,30682.67
1227,156711.69,63.82,30682.67
1229,156711.69,60.94,30682.67
1216.25,156711.69,59.95,30682.67
1217,156711.69,57.81,30682.67
1209.25,156711.69,55.91,30682.67
1202.5,156711.69,55.93,30682.67
1195.75,156711.69,56.47,30682.67
1199,156711.69,54.11,30682.67
1225,156711.69,95.44,30682.67
1234.5,156711.69,93.96,30682.67
1246.25,156711.69,93.43,30682.67
1227.5,156711.69,93.67,30682.67
1221,156711.69,92.33,30682.67
1226,156711.69,91.66,30682.67
1244.25,156711.69,92.72,30682.67
1248,156711.69,91.8,30682.67
1251.5,156711.69,92.59,30682.67
1236,156711.69,94.17,30682.67
1241.5,156711.69,93.96,30682.67
1250,156711.69,94.37,30682.67
1238,156711.69,94.99,30682.67
1241,156711.69,96.73,30682.67
1263,156711.69,97.32,30682.67
1267,156711.69,96.64,30682.67
1260.5,156711.69,95.72,30682.67
1251.25,156711.69,97.41,30682.67
1264,156711.69,97.36,30682.67
1242.5,156711.69,98.23,30682.67
1251,156711.69,97.49,30682.67
1262,156711.69,96.43,30682.67
1250.25,156711.69,97.19,30682.67
1254.5,156711.69,97.38,30682.67
1256.5,156711.69,97.84,30682.67
1259.25,156711.69,99.88,30682.67
1277,156711.69,100.06,30682.67
1282,156711.69,99.94,30682.67
1289.5,156711.69,100.37,30682.67
1296,156711.69,100.35,30682.67
1320,156711.69,100.3,30682.67
1320.75,156711.69,102.43,30682.67
1320.5,156711.69,103.31,30682.67
1316.25,156711.69,102.92,30682.67
1323.25,156711.69,102.2,30682.67
1334.75,156711.69,102.82,30682.67
1339,156711.69,101.83,30682.67
1331.75,156711.69,102.59,30682.67
1332.25,156711.69,102.4,30682.67
1326.5,156711.69,102.59,30682.67
1349.5,156711.69,104.92,30682.67
1334.75,156711.69,103.33,30682.67
1337,156711.69,101.45,30682.67
1345.25,156711.69,101.56,30682.67
1335.25,156711.69,102.58,30682.67
1344,156711.69,101.12,30682.67
1346.25,156711.69,100.03,30682.67
1366,156711.69,97.99,30682.67
1368.75,156711.69,98.2,30682.67
1385,156711.69,98.89,30682.67
1378.5,156711.69,98.08,30682.67
1355.75,156711.69,99.7,30682.67
1338,156711.69,100.37,30682.67
1327,156711.69,99.43,30682.67
1336,156711.69,99.46,30682.67
1310.75,156711.69,99.6,30682.67
1313.5,156711.69,99.19,30682.67
1304,156711.69,100.26,30682.67
1296,156711.69,101.28,30682.67
1294.75,156711.69,101.67,30682.67
1291.75,156711.69,101.58,30682.67
1283.75,156711.69,99.74,30682.67
1292,156711.69,99.62,30682.67
1284,156711.69,100.29,30682.67
1297.25,156711.69,101.14,30682.67
1299,156711.69,100.44,30682.67
1309.5,156711.69,102.56,30682.67
1301.75,156711.69,103.6,30682.67
1320.5,156711.69,103.4,30682.67
1318,156711.69,103.74,30682.67
1325.75,156711.69,104.05,30682.67
1298,156711.69,103.75,30682.67
1301.5,156711.69,103.76,30682.67
1299,156711.69,104.3,30682.67
1299,156711.69,104.37,30682.67
1286.75,156711.69,102.13,30682.67
1285.25,156711.69,101.44,30682.67
1291.5,156711.69,101.94,30682.67
1301.25,156711.69,100.6,30682.67
1299,156711.69,100.84,30682.67
1297.75,156711.69,101.28,30682.67
1288.5,156711.69,99.74,30682.67
1278.5,156711.69,99.42,30682.67
1281.25,156711.69,99.76,30682.67
1281.25,156711.69,99.48,30682.67
1306.25,156711.69,99.5,30682.67
1296,156711.69,100.77,30682.67
1287,156711.69,100.26,30682.67
1291.25,156711.69,99.99,30682.67
1298.75,156711.69,100.59,30682.67
1296.5,156711.69,101.7,30682.67
1305.25,156711.69,102.37,30682.67
1299,156711.69,101.5,30682.67
1291.5,156711.69,102.02,30682.67
1302,156711.69,102.61,30682.67
1295.5,156711.69,102.44,30682.67
1287.25,156711.69,104.07,30682.67
1298.5,156711.69,103.74,30682.67
1291.5,156711.69,104.35,30682.67
1275.5,156711.69,104.11,30682.67
1263.5,156711.69,102.72,30682.67
1255,156711.69,103.58,30682.67
1250.5,156711.69,102.71,30682.67
1247.25,156711.69,102.47,30682.67
1242.75,156711.69,102.66,30682.67
1245.25,156711.69,102.64,30682.67
1252.5,156711.69,102.48,30682.67
1247.5,156711.69,102.66,30682.67
1253.5,156711.69,104.41,30682.67
1259.5,156711.69,104.35,30682.67
1262,156711.69,104.4,30682.67
