date,y,m,d,BIGpf,BIGau
2004/12/23,2004,12,23,-5.89407,9.85E-01
2004/12/27,2004,12,27,-290.65399,0
2004/12/28,2004,12,28,47.04162,0
2004/12/29,2004,12,29,190.20267,-8.37693
2004/12/30,2004,12,30,-18.94961,-46.11494
2005/1/3,2005,1,3,-135.01418,0
2005/1/4,2005,1,4,180.75075,-78.97853
2005/1/5,2005,1,5,-51.73787,-17.80419
2005/1/6,2005,1,6,211.94065,-16.85393
2005/1/7,2005,1,7,-12.40979,-22.05978
2005/1/10,2005,1,10,-9.57018,-22.68939
2005/1/11,2005,1,11,33.40376,13.93708
2005/1/12,2005,1,12,65.11001,53.77853
2005/1/13,2005,1,13,153.65903,-30.649
2005/1/14,2005,1,14,30.62865,-11.29238
2005/1/18,2005,1,18,0,-7.71622
2005/1/19,2005,1,19,-75.15343,32.82742
2005/1/20,2005,1,20,-58.85088,-21.00148
2005/1/21,2005,1,21,147.44858,4.10583
2005/1/24,2005,1,24,24.98516,41.3544
2005/1/25,2005,1,25,73.22965,-29.06014
2005/1/26,2005,1,26,-75.89977,13.27963
2005/1/27,2005,1,27,5.33859,-13.27963
2005/1/28,2005,1,28,-150.17719,23.46716
2005/1/31,2005,1,31,92.89102,-47.57617
2005/2/1,2005,2,1,-98.41756,-12.87868
2005/2/2,2005,2,2,-39.81408,7.21676
2005/2/3,2005,2,3,-22.38156,-52.85596
2005/2/4,2005,2,4,2.80401,-6.26085
2005/2/7,2005,2,7,-113.59701,-15.69174
2005/2/8,2005,2,8,11.49435,-34.7227
2005/2/9,2005,2,9,5.73579,5.28E-01
2005/2/10,2005,2,10,153.91476,45.70734
2005/2/11,2005,2,11,5.52889,34.87492
2005/2/14,2005,2,14,25.70884,55.12144
2005/2/15,2005,2,15,-16.50963,2.04711
2005/2/16,2005,2,16,97.23078,-13.3235
2005/2/17,2005,2,17,-71.57618,32.21367
2005/2/18,2005,2,18,73.37301,8.65179
2005/2/22,2005,2,22,244.4916,58.0785
2005/2/23,2005,2,23,1.69779,-2.50907
2005/2/24,2005,2,24,18.63201,11.52973
2005/2/25,2005,2,25,8.44274,5.00339
2005/2/28,2005,2,28,21.87462,11.98468
2005/3/1,2005,3,1,-5.87849,-19.99288
2005/3/2,2005,3,2,113.62883,-17.06661
2005/3/3,2005,3,3,42.36258,-15.6194
2005/3/4,2005,3,4,16.99152,32.68601
2005/3/7,2005,3,7,8.87386,-4.51111
2005/3/8,2005,3,8,56.04911,42.41922
2005/3/9,2005,3,9,14.29647,22.29061
2005/3/10,2005,3,10,-98.64374,13.81219
2005/3/11,2005,3,11,71.59967,27.4933
2005/3/14,2005,3,14,41.29362,-17.1629
2005/3/15,2005,3,15,7.89627,-12.79364
2005/3/16,2005,3,16,109.83551,23.09952
2005/3/17,2005,3,17,-4.6177,-43.35099
2005/3/18,2005,3,18,24.57118,-14.38145
2005/3/21,2005,3,21,-7.66357,-44.43588
2005/3/22,2005,3,22,-45.49243,-5.52378
2005/3/23,2005,3,23,-175.5763,-60.72025
2005/3/24,2005,3,24,82.34454,-10.20309
2005/3/28,2005,3,28,-63.01748,0
2005/3/29,2005,3,29,14.43906,9.69351
2005/3/30,2005,3,30,-19.26277,3.56585
2005/3/31,2005,3,31,111.96437,10.68
2005/4/1,2005,4,1,144.17418,-3.55708
2005/4/4,2005,4,4,-19.76142,-33.16994
2005/4/5,2005,4,5,-74.52914,7.16573
2005/4/6,2005,4,6,-14.74949,11.74667
2005/4/7,2005,4,7,-137.45644,22.89112
2005/4/8,2005,4,8,-63.87393,-28.50513
2005/4/11,2005,4,11,31.65012,38.64036
2005/4/12,2005,4,12,-152.2264,-17.24399
2005/4/13,2005,4,13,-139.55804,2.03226
2005/4/14,2005,4,14,77.99084,-41.33982
2005/4/15,2005,4,15,-54.70422,11.77853
2005/4/18,2005,4,18,-10.3342,11.74667
2005/4/19,2005,4,19,162.46691,17.30665
2005/4/20,2005,4,20,12.44041,58.03127
2005/4/21,2005,4,21,143.36604,8.01282
2005/4/22,2005,4,22,94.32079,5.99992
2005/4/25,2005,4,25,-64.77411,-17.02136
2005/4/26,2005,4,26,-29.54667,40.93851
2005/4/27,2005,4,27,-212.65427,-26.41611
2005/4/28,2005,4,28,13.44306,-18.53714
2005/4/29,2005,4,29,-175.47045,32.01448
2005/5/2,2005,5,2,103.57275,0
2005/5/3,2005,5,3,-122.83196,-78.45273
2005/5/4,2005,5,4,54.92506,9.1249
2005/5/5,2005,5,5,60.22405,3.5434
2005/5/6,2005,5,6,11.0931,-40.66933
2005/5/9,2005,5,9,90.24407,3.57381
2005/5/10,2005,5,10,3.33752,19.34953
2005/5/11,2005,5,11,-137.26407,-13.22984
2005/5/12,2005,5,12,-167.61399,-18.89683
2005/5/13,2005,5,13,11.61574,-43.72561
2005/5/16,2005,5,16,-5.35725,-7.76219
2005/5/17,2005,5,17,32.04483,7.76219
2005/5/18,2005,5,18,-155.28291,-2.58586
2005/5/19,2005,5,19,-30.43809,10.85026
2005/5/20,2005,5,20,-11.1215,-28.99449
2005/5/23,2005,5,23,213.66021,0
2005/5/24,2005,5,24,44.82286,3.11583
2005/5/25,2005,5,25,113.05671,1.03811
2005/5/26,2005,5,26,2.55492,-4.15394
2005/5/27,2005,5,27,70.93437,2.59668
2005/5/31,2005,5,31,10.03956,-39.63806
2005/6/1,2005,6,1,214.39926,9.42071
2005/6/2,2005,6,2,-77.84846,52.48493
2005/6/3,2005,6,3,111.91716,32.41979
2005/6/6,2005,6,6,-42.82705,23.51966
2005/6/7,2005,6,7,-58.57548,-17.88379
2005/6/8,2005,6,8,-99.69192,4.60573
2005/6/9,2005,6,9,141.49771,-21.02132
2005/6/10,2005,6,10,-59.61472,5.14E-01
2005/6/13,2005,6,13,165.52618,66.80408
2005/6/14,2005,6,14,-48.68295,-22.83229
2005/6/15,2005,6,15,44.77707,18.78198
2005/6/16,2005,6,16,78.22546,43.34413
2005/6/17,2005,6,17,142.70151,44.90161
2005/6/20,2005,6,20,66.33955,18.32573
2005/6/21,2005,6,21,-34.51754,-41.21744
2005/6/22,2005,6,22,-60.13918,17.9255
2005/6/23,2005,6,23,98.31271,21.3145
2005/6/24,2005,6,24,30.58937,13.82318
2005/6/27,2005,6,27,50.50832,-12.34002
2005/6/28,2005,6,28,-171.19432,-22.79766
2005/6/29,2005,6,29,-70.71641,-11.94211
2005/6/30,2005,6,30,-58.02896,12.93581
2005/7/1,2005,7,1,169.59423,-44.94291
2005/7/5,2005,7,5,61.65514,-89.76804
2005/7/6,2005,7,6,121.45371,-2.56297
2005/7/7,2005,7,7,-39.15476,17.39841
2005/7/8,2005,7,8,-79.38472,-8.17881
2005/7/11,2005,7,11,-52.02071,-2.04711
2005/7/12,2005,7,12,123.53194,20.93728
2005/7/13,2005,7,13,-43.92305,-17.86697
2005/7/14,2005,7,14,-162.95788,-2.04663
2005/7/15,2005,7,15,21.73538,-61.33258
2005/7/18,2005,7,18,-57.95195,26.39152
2005/7/19,2005,7,19,10.5944,-17.05854
2005/7/20,2005,7,20,-56.29399,29.93722
2005/7/21,2005,7,21,31.28002,21.55057
2005/7/22,2005,7,22,114.03792,7.67079
2005/7/25,2005,7,25,25.83995,4.08556
2005/7/26,2005,7,26,14.69695,-22.00519
2005/7/27,2005,7,27,-6.60747,7.6889
2005/7/28,2005,7,28,60.55779,24.51339
2005/7/29,2005,7,29,45.40835,26.40096
2005/8/1,2005,8,1,71.1158,26.74453
2005/8/2,2005,8,2,22.51329,-6.54475
2005/8/3,2005,8,3,-72.88535,36.12452
2005/8/4,2005,8,4,36.94936,39.78905
2005/8/5,2005,8,5,65.30867,-3.46703
2005/8/8,2005,8,8,112.14881,-20.36264
2005/8/9,2005,8,9,-59.49801,-28.96972
2005/8/10,2005,8,10,124.21866,32.45304
2005/8/11,2005,8,11,59.81197,41.58328
2005/8/12,2005,8,12,69.40479,63.58028
2005/8/15,2005,8,15,-38.49402,-36.56725
2005/8/16,2005,8,16,-12.46936,-4.89898
2005/8/17,2005,8,17,-190.09504,-9.81457
2005/8/18,2005,8,18,1.37305,-23.15192
2005/8/19,2005,8,19,140.47757,0
2005/8/22,2005,8,22,6.64059,0
2005/8/23,2005,8,23,17.21816,-2.96447
2005/8/24,2005,8,24,105.1264,6.42046
2005/8/25,2005,8,25,10.95321,-11.36574
2005/8/26,2005,8,26,-88.40905,-20.83189
2005/8/29,2005,8,29,69.7075,0
2005/8/30,2005,8,30,165.48365,-61.08462
2005/8/31,2005,8,31,-54.46359,26.1412
2005/9/1,2005,9,1,33.2602,63.19112
2005/9/2,2005,9,2,-120.4338,39.33854
2005/9/6,2005,9,6,-104.73272,5.38129
2005/9/7,2005,9,7,-105.97138,8.79139
2005/9/8,2005,9,8,8.08868,34.02056
2005/9/9,2005,9,9,-27.69874,-2.90563
2005/9/12,2005,9,12,-50.44444,9.69E-01
2005/9/13,2005,9,13,-15.79879,-28.66961
2005/9/14,2005,9,14,134.16091,37.86206
2005/9/15,2005,9,15,-22.74499,52.84037
2005/9/16,2005,9,16,-118.99223,22.85766
2005/9/19,2005,9,19,292.54907,68.79497
2005/9/20,2005,9,20,-75.40701,2.80401
2005/9/21,2005,9,21,37.21707,39.99314
2005/9/22,2005,9,22,-19.54817,-26.46588
2005/9/23,2005,9,23,-153.5427,-33.66278
2005/9/26,2005,9,26,108.90502,-8.92692
2005/9/27,2005,9,27,-49.77071,22.51694
2005/9/28,2005,9,28,84.6012,-9.36E-01
2005/9/29,2005,9,29,28.70516,77.91908
2005/9/30,2005,9,30,-35.9112,7.80734
2005/10/3,2005,10,3,-50.77983,-66.1152
2005/10/4,2005,10,4,-105.41483,12.56061
2005/10/5,2005,10,5,-76.10375,-36.85426
2005/10/6,2005,10,6,-100.05132,77.08198
2005/10/7,2005,10,7,33.8413,8.27666
2005/10/10,2005,10,10,-2.81006,4.59134
2005/10/11,2005,10,11,119.9038,21.05785
2005/10/12,2005,10,12,40.14658,-3.65491
2005/10/13,2005,10,13,-71.01829,-51.49434
2005/10/14,2005,10,14,-31.09273,-32.4968
2005/10/17,2005,10,17,118.33624,78.503
2005/10/18,2005,10,18,-78.98957,-22.94218
2005/10/19,2005,10,19,-54.62896,-56.49288
2005/10/20,2005,10,20,-97.10813,-14.94027
2005/10/21,2005,10,21,-28.55802,-13.58416
2005/10/24,2005,10,24,-22.26235,30.38835
2005/10/25,2005,10,25,150.01562,56.92864
2005/10/26,2005,10,26,-125.60488,8.72769
2005/10/27,2005,10,27,30.67719,10.99944
2005/10/28,2005,10,28,9.232,-33.54352
2005/10/31,2005,10,31,-104.82736,0
2005/11/1,2005,11,1,6.53566,-105.04813
2005/11/2,2005,11,2,-7.26245,12.26955
2005/11/3,2005,11,3,145.09994,9.88478
2005/11/4,2005,11,4,-85.18635,-12.71313
2005/11/7,2005,11,7,-80.3133,-37.88853
2005/11/8,2005,11,8,17.49133,48.25018
2005/11/9,2005,11,9,-57.1063,8.92885
2005/11/10,2005,11,10,-84.08603,41.58195
2005/11/11,2005,11,11,-20.33464,-2.32554
2005/11/14,2005,11,14,12.06165,6.97289
2005/11/15,2005,11,15,-53.78094,6.96171
2005/11/16,2005,11,16,68.06078,69.01011
2005/11/17,2005,11,17,-117.1168,93.91493
2005/11/18,2005,11,18,-15.44434,-2.68083
2005/11/21,2005,11,21,119.03405,27.62243
2005/11/22,2005,11,22,84.96851,32.29957
2005/11/23,2005,11,23,-9.60584,-44.30711
2005/11/28,2005,11,28,-101.02938,74.1798
2005/11/29,2005,11,29,-65.60695,0
2005/11/30,2005,11,30,62.57734,-3.06566
2005/12/1,2005,12,1,86.26912,35.77692
2005/12/2,2005,12,2,62.68049,23.83263
2005/12/5,2005,12,5,42.98177,27.13945
2005/12/6,2005,12,6,2.17419,-12.04105
2005/12/7,2005,12,7,-53.21678,94.98507
2005/12/8,2005,12,8,105.07345,2.52717
2005/12/9,2005,12,9,-91.89081,81.75589
2005/12/12,2005,12,12,137.47149,89.97006
2005/12/13,2005,12,13,4.95649,-114.83432
2005/12/14,2005,12,14,-36.95541,-109.42106
2005/12/15,2005,12,15,-61.81721,-27.79152
2005/12/16,2005,12,16,-142.0183,6.42923
2005/12/19,2005,12,19,-54.19343,14.96463
2005/12/20,2005,12,20,48.20522,-53.68356
2005/12/21,2005,12,21,43.22857,-118.27207
2005/12/22,2005,12,22,-20.81525,96.61145
2005/12/23,2005,12,23,11.16343,0
2005/12/27,2005,12,27,-20.11488,0
2005/12/28,2005,12,28,122.22011,153.59755
2005/12/29,2005,12,29,36.14924,-42.12395
2005/12/30,2005,12,30,51.53192,0
2006/1/3,2006,1,3,146.90053,141.58504
2006/1/4,2006,1,4,19.2166,-4.09905
2006/1/5,2006,1,5,-43.35755,-39.13517
2006/1/6,2006,1,6,97.12187,86.04229
2006/1/9,2006,1,9,-48.28945,50.41785
2006/1/10,2006,1,10,-8.90018,16.01087
2006/1/11,2006,1,11,38.88925,7.18568
2006/1/12,2006,1,12,0,-15.18374
2006/1/13,2006,1,13,-1.35866,45.78898
2006/1/17,2006,1,17,159.42262,39.42782
2006/1/18,2006,1,18,-38.15396,-65.2492
2006/1/19,2006,1,19,72.07829,77.00809
2006/1/20,2006,1,20,97.67058,96.77194
2006/1/23,2006,1,23,-15.91407,-98.72954
2006/1/24,2006,1,24,-66.83563,21.48527
2006/1/25,2006,1,25,-79.0777,34.93004
2006/1/26,2006,1,26,26.95652,-40.77912
2006/1/27,2006,1,27,97.21966,40.77912
2006/1/30,2006,1,30,37.65122,25.05367
2006/1/31,2006,1,31,-27.40842,28.72962
2006/2/1,2006,2,1,-87.84364,-3.81965
2006/2/2,2006,2,2,-124.43302,29.70458
2006/2/3,2006,2,3,46.08474,-23.97636
2006/2/6,2006,2,6,-17.3079,5.72067
2006/2/7,2006,2,7,-136.87168,-85.05662
2006/2/8,2006,2,8,-37.33213,-78.04138
2006/2/9,2006,2,9,4.85749,90.07332
2006/2/10,2006,2,10,-54.43582,-25.2667
2006/2/13,2006,2,13,-42.34299,-60.45596
2006/2/14,2006,2,14,-120.07582,-76.57181
2006/2/15,2006,2,15,-142.28288,6.4328
2006/2/16,2006,2,16,60.59499,-14.08415
2006/2/17,2006,2,17,104.22981,103.15701
2006/2/21,2006,2,21,87.59419,18.06781
2006/2/22,2006,2,22,-6.40185,-7.84633
2006/2/23,2006,2,23,-33.58608,-14.15922
2006/2/24,2006,2,24,166.77269,23.18129
2006/2/27,2006,2,27,-133.8985,-7.05915
2006/2/28,2006,2,28,29.09262,21.53369
2006/3/1,2006,3,1,39.42399,63.96776
2006/3/2,2006,3,2,96.33672,-3.85013
2006/3/3,2006,3,3,21.19681,9.61893
2006/3/6,2006,3,6,-86.80667,1.92123
2006/3/7,2006,3,7,-58.14498,-95.1544
2006/3/8,2006,3,8,-111.43693,-65.27892
2006/3/9,2006,3,9,32.43978,42.44406
2006/3/10,2006,3,10,-36.78344,-120.87863
2006/3/13,2006,3,13,129.15977,68.45766
2006/3/14,2006,3,14,92.51758,18.33983
2006/3/15,2006,3,15,-64.48492,84.31637
2006/3/16,2006,3,16,97.39656,-29.36417
2006/3/17,2006,3,17,-55.68395,0
2006/3/20,2006,3,20,-165.71408,23.5072
2006/3/21,2006,3,21,10.76853,-64.95348
2006/3/22,2006,3,22,85.20028,25.70382
2006/3/23,2006,3,23,147.91216,-33.6434
2006/3/24,2006,3,24,23.71904,80.70059
2006/3/27,2006,3,27,-6.76366,63.88222
2006/3/28,2006,3,28,127.39952,19.17418
2006/3/29,2006,3,29,24.90678,-19.17418
2006/3/30,2006,3,30,45.51032,143.64399
2006/3/31,2006,3,31,-33.76204,-14.89862
2006/4/3,2006,4,3,7.16389,37.15117
2006/4/4,2006,4,4,-33.31447,7.39225
2006/4/5,2006,4,5,54.73551,-11.0931
2006/4/6,2006,4,6,55.97236,44.20338
2006/4/7,2006,4,7,-35.30086,-20.20405
2006/4/10,2006,4,10,86.14071,54.88209
2006/4/11,2006,4,11,15.13662,3.63426
2006/4/12,2006,4,12,-22.72476,-3.63426
2006/4/13,2006,4,13,44.0784,-31.01465
2006/4/17,2006,4,17,67.14105,0
2006/4/18,2006,4,18,58.21318,156.43844
2006/4/19,2006,4,19,49.62728,70.07727
2006/4/20,2006,4,20,-13.25907,1.73753
2006/4/21,2006,4,21,190.13752,-10.4356
2006/4/24,2006,4,24,-107.62865,-6.97102
2006/4/25,2006,4,25,-26.73321,84.63354
2006/4/26,2006,4,26,-56.98304,5.12845
2006/4/27,2006,4,27,-58.35255,17.05124
2006/4/28,2006,4,28,55.33263,40.65189
2006/5/1,2006,5,1,108.59419,0
2006/5/2,2006,5,2,53.29552,113.15592
2006/5/3,2006,5,3,-137.78896,82.00619
2006/5/4,2006,5,4,-142.92516,-6.45E-01
2006/5/5,2006,5,5,15.49614,28.92094
2006/5/8,2006,5,8,-26.06519,-16.04341
2006/5/9,2006,5,9,56.89259,100.09791
2006/5/10,2006,5,10,87.57951,54.00849
2006/5/11,2006,5,11,71.06524,95.73645
2006/5/12,2006,5,12,-76.48752,57.28368
2006/5/15,2006,5,15,-161.5166,-230.65304
2006/5/16,2006,5,16,7.50185,28.33392
2006/5/17,2006,5,17,-52.78713,46.81624
2006/5/18,2006,5,18,47.78734,-37.41253
2006/5/19,2006,5,19,-57.91518,-271.32045
2006/5/22,2006,5,22,44.136,6.66096
2006/5/23,2006,5,23,155.88098,93.82508
2006/5/24,2006,5,24,-116.53849,-120.53044
2006/5/25,2006,5,25,89.82753,-40.36848
2006/5/26,2006,5,26,3.04362,-1.69019
2006/5/30,2006,5,30,39.97718,121.68709
2006/5/31,2006,5,31,-44.848,-49.59641
2006/6/1,2006,6,1,-58.26251,-190.33164
2006/6/2,2006,6,2,121.16101,50.08821
2006/6/5,2006,6,5,16.18156,65.10875
2006/6/6,2006,6,6,-5.98614,-101.32172
2006/6/7,2006,6,7,-101.82084,-64.54787
2006/6/8,2006,6,8,-28.91821,-26.44383
2006/6/9,2006,6,9,78.30849,14.12341
2006/6/12,2006,6,12,-77.6912,-48.20818
2006/6/13,2006,6,13,-112.55022,-164.91878
2006/6/14,2006,6,14,36.58566,-141.10874
2006/6/15,2006,6,15,22.55429,13.36586
2006/6/16,2006,6,16,23.68092,34.18164
2006/6/19,2006,6,19,-56.29706,-22.75784
2006/6/20,2006,6,20,-2.51911,-30.53049
2006/6/21,2006,6,21,86.69338,57.82563
2006/6/22,2006,6,22,31.37935,74.18894
2006/6/23,2006,6,23,1.8388,-36.56139
2006/6/26,2006,6,26,56.62011,29.12484
2006/6/27,2006,6,27,7.25234,38.9006
2006/6/28,2006,6,28,16.27363,-44.48638
2006/6/29,2006,6,29,79.28457,48.17309
2006/6/30,2006,6,30,24.15208,175.14976
2006/7/5,2006,7,5,73.39379,66.7348
2006/7/6,2006,7,6,-2.88894,20.86287
2006/7/7,2006,7,7,-61.11596,37.99022
2006/7/10,2006,7,10,-28.22777,-37.99022
2006/7/11,2006,7,11,32.32903,32.82926
2006/7/12,2006,7,12,46.01916,130.56097
2006/7/13,2006,7,13,100.23727,-3.34201
2006/7/14,2006,7,14,18.64534,90.98103
2006/7/17,2006,7,17,-98.64922,-70.96743
2006/7/18,2006,7,18,-102.71351,-50.20801
2006/7/19,2006,7,19,-52.28232,-22.95359
2006/7/20,2006,7,20,25.03145,6.08777
2006/7/21,2006,7,21,79.4948,-57.83874
2006/7/24,2006,7,24,36.02678,-198.31684
2006/7/25,2006,7,25,-75.88672,92.57638
2006/7/26,2006,7,26,11.17422,-31.34697
2006/7/27,2006,7,27,35.09942,171.20343
2006/7/28,2006,7,28,-76.41053,-12.93253
2006/7/31,2006,7,31,68.246,-31.47075
2006/8/1,2006,8,1,29.66862,32.49314
2006/8/2,2006,8,2,51.867,115.33447
2006/8/3,2006,8,3,-20.09696,-66.87759
2006/8/4,2006,8,4,-40.47508,52.58556
2006/8/7,2006,8,7,127.08614,-16.678
2006/8/8,2006,8,8,-37.96453,-25.1377
2006/8/9,2006,8,9,2.27588,20.12179
2006/8/10,2006,8,10,-135.77322,-28.53346
2006/8/11,2006,8,11,20.49253,-1.68429
2006/8/14,2006,8,14,-48.16407,-136.20942
2006/8/15,2006,8,15,-28.44346,6.25334
2006/8/16,2006,8,16,-69.51737,29.40862
2006/8/17,2006,8,17,-111.98351,-29.40862
2006/8/18,2006,8,18,66.43728,-81.29681
2006/8/21,2006,8,21,79.24529,77.82384
2006/8/22,2006,8,22,10.77654,-15.66281
2006/8/23,2006,8,23,-52.33614,37.15057
2006/8/24,2006,8,24,36.16128,-30.18235
2006/8/25,2006,8,25,8.99347,-17.44157
2006/8/28,2006,8,28,-115.31694,0
2006/8/29,2006,8,29,-55.71129,-55.2263
2006/8/30,2006,8,30,19.89044,30.68982
2006/8/31,2006,8,31,14.24019,40.23704
2006/9/1,2006,9,1,-66.64815,-17.09892
2006/9/5,2006,9,5,-37.19215,115.23901
2006/9/6,2006,9,6,-70.20343,-16.03257
2006/9/7,2006,9,7,-11.59666,-96.06078
2006/9/8,2006,9,8,-69.58225,-81.11298
2006/9/11,2006,9,11,-42.15845,-159.52509
2006/9/12,2006,9,12,-124.21729,19.89645
2006/9/13,2006,9,13,14.28042,-12.51676
2006/9/14,2006,9,14,-51.21859,-34.05088
2006/9/15,2006,9,15,7.54997,-81.01065
2006/9/18,2006,9,18,32.11191,51.93081
2006/9/19,2006,9,19,-148.17158,22.38636
2006/9/20,2006,9,20,-85.35378,-24.25711
2006/9/21,2006,9,21,80.42061,-11.24145
2006/9/22,2006,9,22,-73.96057,76.24291
2006/9/25,2006,9,25,64.0774,-31.45064
2006/9/26,2006,9,26,-31.20862,46.1725
2006/9/27,2006,9,27,136.63694,20.16142
2006/9/28,2006,9,28,-13.81784,67.1369
2006/9/29,2006,9,29,10.3675,-27.09269
2006/10/2,2006,10,2,-131.76315,9.77285
2006/10/3,2006,10,3,-170.53265,-134.75831
2006/10/4,2006,10,4,53.69447,-65.00355
2006/10/5,2006,10,5,45.08791,-2.27201
2006/10/6,2006,10,6,-19.57755,-96.1266
2006/10/9,2006,10,9,14.51035,110.87345
2006/10/10,2006,10,10,-105.57307,-29.16391
2006/10/11,2006,10,11,-69.57239,20.47311
2006/10/12,2006,10,12,20.31351,-8.32925
2006/10/13,2006,10,13,52.96795,98.17099
2006/10/16,2006,10,16,100.41515,66.18229
2006/10/17,2006,10,17,-73.80298,-37.37939
2006/10/18,2006,10,18,-95.37129,29.34433
2006/10/19,2006,10,19,63.56554,23.69713
2006/10/20,2006,10,20,-126.54637,-4.72909
2006/10/23,2006,10,23,149.4995,-102.00967
2006/10/24,2006,10,24,39.69544,-53.61497
2006/10/25,2006,10,25,147.47648,38.68433
2006/10/26,2006,10,26,-74.1914,114.39174
2006/10/27,2006,10,27,27.97051,0
2006/10/30,2006,10,30,-174.30999,88.32191
2006/10/31,2006,10,31,27.44718,-34.03439
2006/11/1,2006,11,1,-1.4792,73.81954
2006/11/2,2006,11,2,-61.83558,46.77631
2006/11/3,2006,11,3,93.52798,13.97008
2006/11/6,2006,11,6,64.14671,23.29968
2006/11/7,2006,11,7,-79.5955,-2.42846
2006/11/8,2006,11,8,65.82562,-17.73414
2006/11/9,2006,11,9,95.48474,14.26256
2006/11/10,2006,11,10,-112.94091,28.04031
2006/11/13,2006,11,13,-74.24018,-40.21274
2006/11/14,2006,11,14,-22.29824,24.31083
2006/11/15,2006,11,15,35.62244,-64.54787
2006/11/16,2006,11,16,-188.82059,48.93511
2006/11/17,2006,11,17,-34.87705,-29.64479
2006/11/20,2006,11,20,226.65304,34.85528
2006/11/21,2006,11,21,100.02685,-6.94871
2006/11/22,2006,11,22,-67.64962,50.47179
2006/11/27,2006,11,27,78.46283,47.51292
2006/11/28,2006,11,28,47.973,-11.91481
2006/11/29,2006,11,29,103.43347,3.40757
2006/11/30,2006,11,30,46.33809,62.22672
2006/12/1,2006,12,1,20.58922,13.7451
2006/12/4,2006,12,4,-68.31817,-18.44853
2006/12/5,2006,12,5,-6.96E-01,-6.72E-01
2006/12/6,2006,12,6,-16.72778,-67.08169
2006/12/7,2006,12,7,20.89968,-56.70394
2006/12/8,2006,12,8,-32.08744,66.25338
2006/12/11,2006,12,11,-57.08456,-73.17717
2006/12/12,2006,12,12,-14.21122,8.65301
2006/12/13,2006,12,13,24.8392,-27.75054
2006/12/14,2006,12,14,79.93376,23.59925
2006/12/15,2006,12,15,63.45212,-25.33956
2006/12/18,2006,12,18,-84.3451,-68.42187
2006/12/19,2006,12,19,65.13154,45.73415
2006/12/20,2006,12,20,39.02412,-8.75771
2006/12/21,2006,12,21,-72.85377,8.75771
2006/12/22,2006,12,22,-17.36208,0
2006/12/26,2006,12,26,-92.12972,0
2006/12/27,2006,12,27,-54.35904,55.63496
2006/12/28,2006,12,28,13.65368,24.11796
2006/12/29,2006,12,29,37.14994,0
2007/1/3,2007,1,3,-198.68153,72.23643
2007/1/4,2007,1,4,-208.20841,-94.97261
2007/1/5,2007,1,5,55.88853,-134.6975
2007/1/8,2007,1,8,-17.00087,0
2007/1/9,2007,1,9,-34.98319,7.12E-01
2007/1/10,2007,1,10,-128.32541,-8.55753
2007/1/11,2007,1,11,-175.54612,25.62217
2007/1/12,2007,1,12,91.93952,54.65113
2007/1/16,2007,1,16,-148.39144,50.85637
2007/1/17,2007,1,17,86.48392,-3.81097
2007/1/18,2007,1,18,-148.83822,58.5265
2007/1/19,2007,1,19,128.00471,-41.2308
2007/1/22,2007,1,22,-72.44025,68.50213
2007/1/23,2007,1,23,320.02633,23.72274
2007/1/24,2007,1,24,25.96098,-2.70462
2007/1/25,2007,1,25,-90.34919,64.7837
2007/1/26,2007,1,26,94.26917,-41.84793
2007/1/29,2007,1,29,-111.92344,-5.04896
2007/1/30,2007,1,30,231.72042,3.03008
2007/1/31,2007,1,31,88.28808,35.52942
2007/2/1,2007,2,1,-63.20405,64.28219
2007/2/2,2007,2,2,128.44583,-96.44734
2007/2/5,2007,2,5,-20.65263,24.81498
2007/2/6,2007,2,6,10.33859,25.67134
2007/2/7,2007,2,7,-87.16727,3.32283
2007/2/8,2007,2,8,147.95997,14.92138
2007/2/9,2007,2,9,13.07242,55.91146
2007/2/12,2007,2,12,-153.51344,3.27E-01
2007/2/13,2007,2,13,92.90473,21.18752
2007/2/14,2007,2,14,-78.65449,2.92553
2007/2/15,2007,2,15,-7.49E-01,-22.80621
2007/2/16,2007,2,16,103.60217,2.28602
2007/2/20,2007,2,20,-97.61499,-7.84279
2007/2/21,2007,2,21,147.05806,-17.36984
2007/2/22,2007,2,22,63.16078,99.66308
2007/2/23,2007,2,23,13.51724,40.8871
2007/2/26,2007,2,26,17.72199,17.45113
2007/2/27,2007,2,27,4.94923,-60.9065
2007/2/28,2007,2,28,23.25639,-77.76295
2007/3/1,2007,3,1,14.73494,40.35134
2007/3/2,2007,3,2,-25.29059,-121.53025
2007/3/5,2007,3,5,-112.04998,-102.12027
2007/3/6,2007,3,6,44.59506,47.48288
2007/3/7,2007,3,7,80.11863,17.84106
2007/3/8,2007,3,8,-12.66371,52.42384
2007/3/9,2007,3,9,-113.49618,-13.29644
2007/3/12,2007,3,12,-83.23989,-30.06666
2007/3/13,2007,3,13,-72.85494,20.40123
2007/3/14,2007,3,14,17.20869,-50.67749
2007/3/15,2007,3,15,-45.7907,35.30186
2007/3/16,2007,3,16,-33.33168,31.36196
2007/3/19,2007,3,19,-39.72466,11.95124
2007/3/20,2007,3,20,10.7309,26.44115
2007/3/21,2007,3,21,215.06338,-1.64786
2007/3/22,2007,3,22,148.95648,27.929
2007/3/23,2007,3,23,41.33834,-44.44212
2007/3/26,2007,3,26,43.71081,44.44212
2007/3/27,2007,3,27,1.38047,6.54551
2007/3/28,2007,3,28,78.64771,17.94945
